Grasp No.,Physical?,RespondentID,StartDate,IP Address,Survey No.,Survey No. Cumulative,Yes/No Order,Rating Value,Successful?,Expirimental
28,1,2429242521,41293.10609,117.206.96.221,14,78,2,0,0,0
28,1,2425957405,41291.17524,184.35.93.49,14,78,2,0,0,0
47,1,2434240151,41297.52947,122.178.127.182,15,79,1,1,1,0.75
47,1,2432115501,41296.2417,27.4.242.244,15,79,1,0.75,1,0.75
47,1,2431204237,41295.67951,184.32.119.71,15,79,1,0.75,1,0.75
47,1,2430200223,41294.65855,99.188.242.69,15,79,1,0.75,1,0.75
47,1,2429986582,41294.2087,173.86.142.88,15,79,1,1,1,0.75
47,1,2429592228,41293.68351,69.136.200.228,15,79,1,0.75,0,0.75
47,1,2429585833,41293.67756,97.118.153.156,15,79,1,0.75,1,0.75
47,1,2429360396,41293.30351,108.15.202.52,15,79,1,1,1,0.75
47,1,2429242521,41293.10609,117.206.96.221,15,79,1,0.5,1,0.75
47,1,2425957405,41291.17524,184.35.93.49,15,79,1,0.5,0,0.75
23,1,2434240151,41297.52947,122.178.127.182,16,80,1,1,1,1
23,1,2432115501,41296.2417,27.4.242.244,16,80,1,0.75,1,1
23,1,2431204237,41295.67951,184.32.119.71,16,80,1,1,1,1
23,1,2430200223,41294.65855,99.188.242.69,16,80,1,1,1,1
23,1,2429986582,41294.2087,173.86.142.88,16,80,1,0.75,1,1
23,1,2429592228,41293.68351,69.136.200.228,16,80,1,0.5,1,1
23,1,2429585833,41293.67756,97.118.153.156,16,80,1,0,0,1
23,1,2429360396,41293.30351,108.15.202.52,16,80,1,1,1,1
23,1,2429242521,41293.10609,117.206.96.221,16,80,1,1,1,1
23,1,2425957405,41291.17524,184.35.93.49,16,80,1,0.75,1,1
46,1,2434240151,41297.52947,122.178.127.182,17,81,2,0.25,1,0
46,1,2432115501,41296.2417,27.4.242.244,17,81,2,0.25,0,0
46,1,2431204237,41295.67951,184.32.119.71,17,81,2,0.5,0,0
46,1,2430200223,41294.65855,99.188.242.69,17,81,2,0.25,0,0
46,1,2429986582,41294.2087,173.86.142.88,17,81,2,0.25,0,0
46,1,2429592228,41293.68351,69.136.200.228,17,81,2,0,0,0
46,1,2429585833,41293.67756,97.118.153.156,17,81,2,0,0,0
46,1,2429360396,41293.30351,108.15.202.52,17,81,2,0.25,1,0
46,1,2429242521,41293.10609,117.206.96.221,17,81,2,0.25,0,0
46,1,2425957405,41291.17524,184.35.93.49,17,81,2,0.25,0,0
2,1,2434240151,41297.52947,122.178.127.182,18,82,1,0.75,1,1
2,1,2432115501,41296.2417,27.4.242.244,18,82,1,1,1,1
2,1,2431204237,41295.67951,184.32.119.71,18,82,1,1,1,1
2,1,2430200223,41294.65855,99.188.242.69,18,82,1,0.75,1,1
2,1,2429986582,41294.2087,173.86.142.88,18,82,1,1,1,1
2,1,2429592228,41293.68351,69.136.200.228,18,82,1,0.75,1,1
2,1,2429585833,41293.67756,97.118.153.156,18,82,1,0,0,1
2,1,2429360396,41293.30351,108.15.202.52,18,82,1,1,1,1
2,1,2429242521,41293.10609,117.206.96.221,18,82,1,1,1,1
2,1,2425957405,41291.17524,184.35.93.49,18,82,1,0.75,1,1
1,1,2434240151,41297.52947,122.178.127.182,19,83,1,0.75,1,1
1,1,2432115501,41296.2417,27.4.242.244,19,83,1,0.75,1,1
1,1,2431204237,41295.67951,184.32.119.71,19,83,1,0.5,1,1
1,1,2430200223,41294.65855,99.188.242.69,19,83,1,0.75,0,1
1,1,2429986582,41294.2087,173.86.142.88,19,83,1,0.5,1,1
1,1,2429592228,41293.68351,69.136.200.228,19,83,1,0.25,0,1
1,1,2429585833,41293.67756,97.118.153.156,19,83,1,0.5,0,1
1,1,2429360396,41293.30351,108.15.202.52,19,83,1,0.5,1,1
1,1,2429242521,41293.10609,117.206.96.221,19,83,1,0.75,0,1
1,1,2425957405,41291.17524,184.35.93.49,19,83,1,0.5,0,1
33,1,2434240151,41297.52947,122.178.127.182,20,84,1,0.75,1,0.75
33,1,2432115501,41296.2417,27.4.242.244,20,84,1,0.5,1,0.75
33,1,2431204237,41295.67951,184.32.119.71,20,84,1,0.5,0,0.75
33,1,2430200223,41294.65855,99.188.242.69,20,84,1,0.75,1,0.75
33,1,2429986582,41294.2087,173.86.142.88,20,84,1,0.75,1,0.75
33,1,2429592228,41293.68351,69.136.200.228,20,84,1,0.75,0,0.75
33,1,2429585833,41293.67756,97.118.153.156,20,84,1,0,0,0.75
33,1,2429360396,41293.30351,108.15.202.52,20,84,1,0.75,1,0.75
33,1,2429242521,41293.10609,117.206.96.221,20,84,1,0.5,1,0.75
33,1,2425957405,41291.17524,184.35.93.49,20,84,1,0.25,0,0.75
25,1,2434240151,41297.52947,122.178.127.182,21,85,1,0.75,1,0.13
25,1,2432115501,41296.2417,27.4.242.244,21,85,1,0.75,1,0.13
25,1,2431204237,41295.67951,184.32.119.71,21,85,1,0.75,1,0.13
25,1,2430200223,41294.65855,99.188.242.69,21,85,1,0.75,1,0.13
25,1,2429986582,41294.2087,173.86.142.88,21,85,1,1,1,0.13
25,1,2429592228,41293.68351,69.136.200.228,21,85,1,0.5,0,0.13
25,1,2429585833,41293.67756,97.118.153.156,21,85,1,1,0,0.13
25,1,2429360396,41293.30351,108.15.202.52,21,85,1,0.25,0,0.13
25,1,2429242521,41293.10609,117.206.96.221,21,85,1,0.25,0,0.13
25,1,2425957405,41291.17524,184.35.93.49,21,85,1,0.5,1,0.13
54,1,2434240151,41297.52947,122.178.127.182,22,86,2,0.75,1,0.88
54,1,2432115501,41296.2417,27.4.242.244,22,86,2,0.75,1,0.88
54,1,2431204237,41295.67951,184.32.119.71,22,86,2,1,1,0.88
54,1,2430200223,41294.65855,99.188.242.69,22,86,2,0.75,1,0.88
54,1,2429986582,41294.2087,173.86.142.88,22,86,2,0.75,1,0.88
54,1,2429592228,41293.68351,69.136.200.228,22,86,2,0.25,0,0.88
54,1,2429585833,41293.67756,97.118.153.156,22,86,2,0.75,0,0.88
54,1,2429360396,41293.30351,108.15.202.52,22,86,2,0.75,1,0.88
54,1,2429242521,41293.10609,117.206.96.221,22,86,2,0.5,0,0.88
54,1,2425957405,41291.17524,184.35.93.49,22,86,2,0.5,1,0.88
52,1,2434240151,41297.52947,122.178.127.182,23,87,1,0.75,1,1
52,1,2432115501,41296.2417,27.4.242.244,23,87,1,0.75,1,1
52,1,2431204237,41295.67951,184.32.119.71,23,87,1,0.75,1,1
52,1,2430200223,41294.65855,99.188.242.69,23,87,1,0.75,1,1
52,1,2429986582,41294.2087,173.86.142.88,23,87,1,0.75,1,1
52,1,2429592228,41293.68351,69.136.200.228,23,87,1,0.25,0,1
52,1,2429585833,41293.67756,97.118.153.156,23,87,1,0.25,0,1
52,1,2429360396,41293.30351,108.15.202.52,23,87,1,0.5,1,1
52,1,2429242521,41293.10609,117.206.96.221,23,87,1,0.5,0,1
52,1,2425957405,41291.17524,184.35.93.49,23,87,1,0.5,0,1
27,1,2434240151,41297.52947,122.178.127.182,24,88,1,1,1,1
27,1,2432115501,41296.2417,27.4.242.244,24,88,1,1,1,1
27,1,2431204237,41295.67951,184.32.119.71,24,88,1,0.5,0,1
27,1,2430200223,41294.65855,99.188.242.69,24,88,1,1,1,1
27,1,2429986582,41294.2087,173.86.142.88,24,88,1,1,1,1
27,1,2429592228,41293.68351,69.136.200.228,24,88,1,0,0,1
27,1,2429585833,41293.67756,97.118.153.156,24,88,1,0,0,1
27,1,2429360396,41293.30351,108.15.202.52,24,88,1,1,1,1
27,1,2429242521,41293.10609,117.206.96.221,24,88,1,0.5,1,1
27,1,2425957405,41291.17524,184.35.93.49,24,88,1,0.75,1,1
55,1,2434240151,41297.52947,122.178.127.182,25,89,1,0.5,1,0
55,1,2432115501,41296.2417,27.4.242.244,25,89,1,0.75,1,0
55,1,2431204237,41295.67951,184.32.119.71,25,89,1,0.75,1,0
55,1,2430200223,41294.65855,99.188.242.69,25,89,1,0.25,0,0
55,1,2429986582,41294.2087,173.86.142.88,25,89,1,1,1,0
55,1,2429592228,41293.68351,69.136.200.228,25,89,1,0.25,0,0
55,1,2429585833,41293.67756,97.118.153.156,25,89,1,0,0,0
55,1,2429360396,41293.30351,108.15.202.52,25,89,1,0.25,0,0
55,1,2429242521,41293.10609,117.206.96.221,25,89,1,0.5,1,0
55,1,2425957405,41291.17524,184.35.93.49,25,89,1,0.25,0,0
11,1,2434240151,41297.52947,122.178.127.182,26,90,1,0.75,1,0
11,1,2432115501,41296.2417,27.4.242.244,26,90,1,0.25,0,0
11,1,2431204237,41295.67951,184.32.119.71,26,90,1,0.5,1,0
11,1,2430200223,41294.65855,99.188.242.69,26,90,1,0.5,0,0
11,1,2429986582,41294.2087,173.86.142.88,26,90,1,0.75,1,0
11,1,2429592228,41293.68351,69.136.200.228,26,90,1,0.25,0,0
11,1,2429585833,41293.67756,97.118.153.156,26,90,1,0,0,0
11,1,2429360396,41293.30351,108.15.202.52,26,90,1,0,0,0
11,1,2429242521,41293.10609,117.206.96.221,26,90,1,0.25,0,0
11,1,2425957405,41291.17524,184.35.93.49,26,90,1,0.25,0,0
35,1,2434240151,41297.52947,122.178.127.182,27,91,1,1,1,1
35,1,2432115501,41296.2417,27.4.242.244,27,91,1,0,0,1
35,1,2431204237,41295.67951,184.32.119.71,27,91,1,0.5,1,1
35,1,2430200223,41294.65855,99.188.242.69,27,91,1,0.75,1,1
35,1,2429986582,41294.2087,173.86.142.88,27,91,1,1,1,1
35,1,2429592228,41293.68351,69.136.200.228,27,91,1,0.5,1,1
35,1,2429585833,41293.67756,97.118.153.156,27,91,1,0.25,0,1
35,1,2429360396,41293.30351,108.15.202.52,27,91,1,1,1,1
35,1,2429242521,41293.10609,117.206.96.221,27,91,1,0,0,1
35,1,2425957405,41291.17524,184.35.93.49,27,91,1,0.25,1,1
6,1,2434240151,41297.52947,122.178.127.182,28,92,2,0.75,1,0.63
6,1,2432115501,41296.2417,27.4.242.244,28,92,2,0.75,0,0.63
6,1,2431204237,41295.67951,184.32.119.71,28,92,2,0.75,1,0.63
6,1,2430200223,41294.65855,99.188.242.69,28,92,2,0.5,0,0.63
6,1,2429986582,41294.2087,173.86.142.88,28,92,2,0.75,1,0.63
6,1,2429592228,41293.68351,69.136.200.228,28,92,2,0.25,0,0.63
6,1,2429585833,41293.67756,97.118.153.156,28,92,2,0.25,0,0.63
6,1,2429360396,41293.30351,108.15.202.52,28,92,2,0,0,0.63
6,1,2429242521,41293.10609,117.206.96.221,28,92,2,0.25,0,0.63
6,1,2425957405,41291.17524,184.35.93.49,28,92,2,0.5,1,0.63
57,1,2434240151,41297.52947,122.178.127.182,29,93,1,1,1,1
57,1,2432115501,41296.2417,27.4.242.244,29,93,1,0.75,1,1
57,1,2431204237,41295.67951,184.32.119.71,29,93,1,1,1,1
57,1,2430200223,41294.65855,99.188.242.69,29,93,1,0.75,1,1
57,1,2429986582,41294.2087,173.86.142.88,29,93,1,0,0,1
57,1,2429592228,41293.68351,69.136.200.228,29,93,1,0.25,0,1
57,1,2429585833,41293.67756,97.118.153.156,29,93,1,0,0,1
57,1,2429360396,41293.30351,108.15.202.52,29,93,1,1,1,1
57,1,2429242521,41293.10609,117.206.96.221,29,93,1,0.5,1,1
57,1,2425957405,41291.17524,184.35.93.49,29,93,1,0.5,1,1
12,1,2434240151,41297.52947,122.178.127.182,30,94,2,1,1,0
12,1,2432115501,41296.2417,27.4.242.244,30,94,2,1,1,0
12,1,2431204237,41295.67951,184.32.119.71,30,94,2,1,1,0
12,1,2430200223,41294.65855,99.188.242.69,30,94,2,0.75,1,0
12,1,2429986582,41294.2087,173.86.142.88,30,94,2,1,1,0
12,1,2429592228,41293.68351,69.136.200.228,30,94,2,0.25,0,0
12,1,2429585833,41293.67756,97.118.153.156,30,94,2,1,1,0
12,1,2429360396,41293.30351,108.15.202.52,30,94,2,1,1,0
12,1,2429242521,41293.10609,117.206.96.221,30,94,2,0.5,1,0
12,1,2425957405,41291.17524,184.35.93.49,30,94,2,0.75,1,0
42,1,2434240151,41297.52947,122.178.127.182,31,95,1,0.75,1,0.5
42,1,2432115501,41296.2417,27.4.242.244,31,95,1,0.5,1,0.5
42,1,2431204237,41295.67951,184.32.119.71,31,95,1,0.5,1,0.5
42,1,2430200223,41294.65855,99.188.242.69,31,95,1,0.5,0,0.5
42,1,2429986582,41294.2087,173.86.142.88,31,95,1,1,1,0.5
42,1,2429592228,41293.68351,69.136.200.228,31,95,1,0.25,0,0.5
42,1,2429585833,41293.67756,97.118.153.156,31,95,1,0.75,0,0.5
42,1,2429360396,41293.30351,108.15.202.52,31,95,1,0.75,1,0.5
42,1,2429242521,41293.10609,117.206.96.221,31,95,1,0.25,1,0.5
42,1,2425957405,41291.17524,184.35.93.49,31,95,1,0.25,0,0.5
17,1,2434240151,41297.52947,122.178.127.182,32,96,2,0.75,1,0
17,1,2432115501,41296.2417,27.4.242.244,32,96,2,1,1,0
17,1,2431204237,41295.67951,184.32.119.71,32,96,2,0.75,1,0
17,1,2430200223,41294.65855,99.188.242.69,32,96,2,0.75,1,0
17,1,2429986582,41294.2087,173.86.142.88,32,96,2,1,1,0
17,1,2429592228,41293.68351,69.136.200.228,32,96,2,0,0,0
17,1,2429585833,41293.67756,97.118.153.156,32,96,2,0.75,0,0
17,1,2429360396,41293.30351,108.15.202.52,32,96,2,0,0,0
17,1,2429242521,41293.10609,117.206.96.221,32,96,2,0.25,0,0
17,1,2425957405,41291.17524,184.35.93.49,32,96,2,0.75,0,0
